cache_size=8192	stride=1	avg_misses=0.000210	avg_time=0.002246
cache_size=8192	stride=2	avg_misses=0.000164	avg_time=0.002244
cache_size=8192	stride=4	avg_misses=0.000077	avg_time=0.002226
cache_size=8192	stride=8	avg_misses=0.000051	avg_time=0.002152
cache_size=8192	stride=16	avg_misses=0.000041	avg_time=0.002224
cache_size=8192	stride=32	avg_misses=0.000043	avg_time=0.002207
cache_size=8192	stride=64	avg_misses=0.000040	avg_time=0.002175
cache_size=8192	stride=128	avg_misses=0.000032	avg_time=0.002006
cache_size=8192	stride=256	avg_misses=0.000015	avg_time=0.002017
cache_size=8192	stride=512	avg_misses=0.000009	avg_time=0.001990
cache_size=8192	stride=1024	avg_misses=0.000007	avg_time=0.001989
cache_size=8192	stride=2048	avg_misses=0.000007	avg_time=0.002153
cache_size=8192	stride=4096	avg_misses=0.000007	avg_time=0.002079
cache_size=16384	stride=1	avg_misses=0.000220	avg_time=0.002246
cache_size=16384	stride=2	avg_misses=0.000174	avg_time=0.002242
cache_size=16384	stride=4	avg_misses=0.000197	avg_time=0.002228
cache_size=16384	stride=8	avg_misses=0.000180	avg_time=0.002155
cache_size=16384	stride=16	avg_misses=0.000175	avg_time=0.002253
cache_size=16384	stride=32	avg_misses=0.000179	avg_time=0.002218
cache_size=16384	stride=64	avg_misses=0.000174	avg_time=0.002179
cache_size=16384	stride=128	avg_misses=0.000085	avg_time=0.002183
cache_size=16384	stride=256	avg_misses=0.000042	avg_time=0.002075
cache_size=16384	stride=512	avg_misses=0.000036	avg_time=0.002021
cache_size=16384	stride=1024	avg_misses=0.000011	avg_time=0.001992
cache_size=16384	stride=2048	avg_misses=0.000012	avg_time=0.002117
cache_size=16384	stride=4096	avg_misses=0.000005	avg_time=0.002166
cache_size=16384	stride=8192	avg_misses=0.000004	avg_time=0.002076
cache_size=32768	stride=1	avg_misses=0.002137	avg_time=0.002213
cache_size=32768	stride=2	avg_misses=0.003096	avg_time=0.002200
cache_size=32768	stride=4	avg_misses=0.004232	avg_time=0.002187
cache_size=32768	stride=8	avg_misses=0.004901	avg_time=0.002148
cache_size=32768	stride=16	avg_misses=0.008019	avg_time=0.002117
cache_size=32768	stride=32	avg_misses=0.011748	avg_time=0.002160
cache_size=32768	stride=64	avg_misses=0.020205	avg_time=0.002242
cache_size=32768	stride=128	avg_misses=0.025734	avg_time=0.002204
cache_size=32768	stride=256	avg_misses=0.093205	avg_time=0.002200
cache_size=32768	stride=512	avg_misses=0.168140	avg_time=0.002098
cache_size=32768	stride=1024	avg_misses=0.168330	avg_time=0.002029
cache_size=32768	stride=2048	avg_misses=0.197619	avg_time=0.002143
cache_size=32768	stride=4096	avg_misses=0.000016	avg_time=0.002188
cache_size=32768	stride=8192	avg_misses=0.000003	avg_time=0.002166
cache_size=32768	stride=16384	avg_misses=0.000007	avg_time=0.002113
cache_size=65536	stride=1	avg_misses=0.015649	avg_time=0.001980
cache_size=65536	stride=2	avg_misses=0.031277	avg_time=0.001892
cache_size=65536	stride=4	avg_misses=0.062602	avg_time=0.002140
cache_size=65536	stride=8	avg_misses=0.125251	avg_time=0.002232
cache_size=65536	stride=16	avg_misses=0.250492	avg_time=0.002280
cache_size=65536	stride=32	avg_misses=0.500943	avg_time=0.002288
cache_size=65536	stride=64	avg_misses=0.999965	avg_time=0.001855
cache_size=65536	stride=128	avg_misses=1.022666	avg_time=0.001890
cache_size=65536	stride=256	avg_misses=1.033209	avg_time=0.001950
cache_size=65536	stride=512	avg_misses=1.037154	avg_time=0.002067
cache_size=65536	stride=1024	avg_misses=1.001532	avg_time=0.002195
cache_size=65536	stride=2048	avg_misses=1.890112	avg_time=0.005358
cache_size=65536	stride=4096	avg_misses=1.058852	avg_time=0.007638
cache_size=65536	stride=8192	avg_misses=0.000017	avg_time=0.002188
cache_size=65536	stride=16384	avg_misses=0.000001	avg_time=0.002166
cache_size=65536	stride=32768	avg_misses=0.000001	avg_time=0.002078
